folder,target,fault_type,num,anomaly_score_new,anomaly_nodes
5,catalogue,front-end_orders,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'catalogue', 'carts', 'user', 'payment'}"
5,shipping,front-end_orders,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'carts', 'catalogue', 'shipping', 'orders', 'user', 'payment'}"
5,catalogue,orders_payment,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'catalogue', 'carts', 'user', 'payment'}"
5,shipping,orders_payment,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'carts', 'catalogue', 'shipping', 'orders', 'user', 'payment'}"
5,catalogue,orders_shipping,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'catalogue', 'carts', 'user', 'payment'}"
5,shipping,orders_shipping,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'carts', 'catalogue', 'shipping', 'orders', 'user', 'payment'}"
2,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_carts,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
2,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,front-end_orders,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
2,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_payment,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
2,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_shipping,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
3,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_carts,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,front-end_orders,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_payment,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_shipping,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
5,catalogue,orders_carts,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'payment', 'carts', 'catalogue', 'user'}"
5,shipping,orders_carts,3,"[('front-end', 0.34317858828090175), ('orders', 0.25472505411658697), ('shipping', 0.1145397095914224)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
5,catalogue,front-end_orders,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'payment', 'carts', 'catalogue', 'user'}"
5,shipping,front-end_orders,3,"[('front-end', 0.34317858828090175), ('orders', 0.25472505411658697), ('shipping', 0.1145397095914224)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
5,catalogue,orders_payment,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'payment', 'carts', 'catalogue', 'user'}"
5,shipping,orders_payment,3,"[('front-end', 0.34317858828090175), ('orders', 0.25472505411658697), ('shipping', 0.1145397095914224)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
5,catalogue,orders_shipping,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'payment', 'carts', 'catalogue', 'user'}"
5,shipping,orders_shipping,3,"[('front-end', 0.34317858828090175), ('orders', 0.25472505411658697), ('shipping', 0.1145397095914224)]","{'payment', 'user', 'orders', 'carts', 'catalogue', 'shipping'}"
2,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_carts,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
2,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,front-end_orders,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
2,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_payment,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
2,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_shipping,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
3,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_carts,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,front-end_orders,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_payment,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_shipping,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
5,catalogue,orders_carts,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.3092240561736277)]","{'user', 'payment', 'carts', 'catalogue'}"
5,shipping,orders_carts,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
5,catalogue,front-end_orders,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.3092240561736277)]","{'user', 'payment', 'carts', 'catalogue'}"
5,shipping,front-end_orders,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
5,catalogue,orders_payment,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.3092240561736277)]","{'user', 'payment', 'carts', 'catalogue'}"
5,shipping,orders_payment,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
5,catalogue,orders_shipping,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.3092240561736277)]","{'user', 'payment', 'carts', 'catalogue'}"
5,shipping,orders_shipping,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'user', 'catalogue', 'payment', 'orders', 'carts', 'shipping'}"
2,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_carts,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.11870290089233251)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
2,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,front-end_orders,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.11870290089233251)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
2,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_payment,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.11870290089233251)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
2,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_shipping,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.11870290089233251)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
3,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_carts,1,"[('payment', 0.37547521284990226)]","{'orders', 'payment'}"
4,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,front-end_orders,1,"[('payment', 0.37547521284990226)]","{'orders', 'payment'}"
4,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_payment,1,"[('payment', 0.37547521284990226)]","{'orders', 'payment'}"
4,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_shipping,1,"[('payment', 0.37547521284990226)]","{'orders', 'payment'}"
5,catalogue,orders_carts,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'carts', 'catalogue', 'payment', 'user'}"
5,shipping,orders_carts,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
5,catalogue,front-end_orders,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'carts', 'catalogue', 'payment', 'user'}"
5,shipping,front-end_orders,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
5,catalogue,orders_payment,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'carts', 'catalogue', 'payment', 'user'}"
5,shipping,orders_payment,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
5,catalogue,orders_shipping,2,"[('front-end', 0.4328281180141409), ('catalogue', 0.30922405617362775)]","{'carts', 'catalogue', 'payment', 'user'}"
5,shipping,orders_shipping,3,"[('front-end', 0.3431785882809018), ('orders', 0.2547250541165871), ('shipping', 0.1145397095914224)]","{'shipping', 'payment', 'carts', 'user', 'orders', 'catalogue'}"
2,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_carts,3,"[('front-end', 0.3403095527033614), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
2,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,front-end_orders,3,"[('front-end', 0.3403095527033614), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
2,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_payment,3,"[('front-end', 0.3403095527033614), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
2,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_shipping,3,"[('front-end', 0.3403095527033614), ('orders', 0.2626634092459876), ('shipping', 0.11870290089233251)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
3,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
3,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_carts,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,front-end_orders,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,front-end_orders,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,orders_payment,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_payment,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
4,orders,orders_shipping,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
4,payment,orders_shipping,1,"[('payment', 0.37547521284990226)]","{'payment', 'orders'}"
5,catalogue,orders_carts,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'carts', 'user', 'payment', 'catalogue'}"
5,shipping,orders_carts,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
5,catalogue,front-end_orders,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'carts', 'user', 'payment', 'catalogue'}"
5,shipping,front-end_orders,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
5,catalogue,orders_payment,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'carts', 'user', 'payment', 'catalogue'}"
5,shipping,orders_payment,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
5,catalogue,orders_shipping,2,"[('front-end', 0.43282811801414095), ('catalogue', 0.3092240561736277)]","{'carts', 'user', 'payment', 'catalogue'}"
5,shipping,orders_shipping,3,"[('front-end', 0.34317858828090175), ('orders', 0.254725054116587), ('shipping', 0.1145397095914224)]","{'orders', 'payment', 'user', 'catalogue', 'shipping', 'carts'}"
2,orders,orders_carts,2,"[('payment', 0.5405398932771217), ('orders', 0.45946010672287846)]",{'payment'}
2,shipping,orders_carts,3,"[('front-end', 0.34030955270336144), ('orders', 0.2626634092459875), ('shipping', 0.1187029008923325)]","{'user', 'orders', 'shipping', 'carts', 'catalogue', 'payment'}"
